node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
CD4_CXCL13+_T,CD4_Treg,0.930503607994257,8,13,1.2308202828208e-13,3.19118131509538e-12
Fibrosis_PGF+_Tip_EC,HMGB2+_cycEC,0.513513513513513,6,13,1.61570301840039e-09,6.55163745281222e-09
Fibrosis_PGF+_Tip_EC,Lymphatic_EC,0.544303797468354,7,13,1.62788813920032e-11,1.28726533447301e-10
Fibrosis_PGF+_Tip_EC,PGF+_Tip_EC,0.532572239422084,5,13,1.20372945191273e-07,2.98524904074358e-07
Fibrosis_PGF+_Tip_EC,PI16+_iCAF,0.511627906976744,5,13,1.20372945191273e-07,2.98524904074358e-07
Fibrosis_PGF+_Tip_EC,Pericyte,0.535117056856187,6,13,1.61570301840039e-09,6.55163745281222e-09
Fibrosis_PGF+_Tip_EC,SPRY1+_EC,0.6,7,13,1.62788813920032e-11,1.28726533447301e-10
Fibrosis_PGF+_Tip_EC,Tip_EC,0.535349818467275,6,13,1.61570301840039e-09,6.55163745281222e-09
Fibrosis_PGF+_Tip_EC,Venous_iEC,0.606319811875367,7,13,1.62788813920032e-11,1.28726533447301e-10
Fibrosis_PGF+_Tip_EC,myoCAF,0.625382059800664,7,13,1.62788813920032e-11,1.28726533447301e-10
Fibrosis_PGF+_Tip_EC,vCAF,0.544110475683823,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,Bgc,0.761264985531211,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,IL6+_iCAF,0.588235294117647,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,ILC3,0.784092664092664,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,CD8_ISG15+_T,0.704597922277799,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,LAMP3+_cDC,0.633879781420765,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,LILRA4+_pDC,0.680686304281809,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,Lymphatic_EC,0.53639846743295,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,MAIT,0.892802285573851,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tfh,Macro,0.559973569651741,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,Bmem,0.812030075187969,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,NK,0.867305126739089,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tfh,Bn,0.803080640289942,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,Plasma,0.588235294117647,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,CD4_Unassigned_T,0.893796992481203,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,SPRY1+_EC,0.53170731707317,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,TMEM100+_EC,0.588514169683058,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,CD8_Tcm/Tn,0.744680851063829,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,CD4_Tcm/Tn,0.808411214953271,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,CD4_Tem/Effector,0.820143884892086,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,CD8_Tem/Temra,0.78125,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,CD8_Tem/Trm,0.793650793650793,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,CD8_Trm,0.781684981684981,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tfh,CD4_Th17,0.840739975196362,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tfh,CD4_Th1,0.797217271452674,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_Tfh,Venous_EC,0.54188596491228,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,Venous_iEC,0.606060606060606,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,CD8_Cycling_Tex,0.614417537349868,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,CD4_Cycling_Treg,0.576576576576576,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,CD8_Tex,0.708154506437768,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,gd_T,0.657379363449692,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_Tfh,iCAF,0.539454060649884,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_Tfh,CD4_Treg,0.692913385826771,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_Tfh,vCAF,0.600230414746543,5,13,1.20372945191273e-07,2.98524904074358e-07
Bgc,ILC3,0.738608981380065,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD8_ISG15+_T,0.675572519083969,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,LAMP3+_cDC,0.659163987138263,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,LILRA4+_pDC,0.807171717171717,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,Lymphatic_EC,0.5546875,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,MAIT,0.769841269841269,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,Macro,0.547945205479452,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,Mast,0.549833495913081,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,Bmem,0.674715909090909,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,NK,0.828571428571428,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,Bn,0.824701195219123,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,Plasma,0.646847110937398,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD4_Unassigned_T,0.7734375,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,TMEM100+_EC,0.508196721311475,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,CD8_Tcm/Tn,0.738502238502238,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD4_Tcm/Tn,0.722755909611579,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD4_Tem/Effector,0.714285714285714,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD8_Tem/Temra,0.757724171539961,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD8_Tem/Trm,0.761499745158002,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD8_Trm,0.785714285714285,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD4_Th17,0.77984158128043,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD4_Th1,0.716711833785004,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,Venous_EC,0.5703125,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,Venous_iEC,0.553884711779448,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,CD8_Cycling_Tex,0.566657284923538,7,13,1.62788813920032e-11,1.28726533447301e-10
Bgc,CD4_Cycling_Treg,0.656934306569343,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD8_Tex,0.756266367377478,6,13,1.61570301840039e-09,6.55163745281222e-09
Bgc,gd_T,0.635514018691588,8,13,1.2308202828208e-13,3.19118131509538e-12
Bgc,CD4_Treg,0.732843137254902,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,HMOX1+_iEC,0.570175438596491,6,13,1.61570301840039e-09,6.55163745281222e-09
HMGB2+_cycEC,Macro,0.544,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,PGF+_Tip_EC,0.678703101279548,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,Pericyte,0.621995572422517,6,13,1.61570301840039e-09,6.55163745281222e-09
HMGB2+_cycEC,SPP1+_cycMacro,0.606382978723404,6,13,1.61570301840039e-09,6.55163745281222e-09
HMGB2+_cycEC,SPRY1+_EC,0.523076923076923,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,Tip_EC,0.677528988404638,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,cyc_mCAF,0.650959166016897,7,13,1.62788813920032e-11,1.28726533447301e-10
HMGB2+_cycEC,myoCAF,0.620155038759689,5,13,1.20372945191273e-07,2.98524904074358e-07
HMGB2+_cycEC,tCAF,0.5625,6,13,1.61570301840039e-09,6.55163745281222e-09
HMGB2+_cycEC,vCAF,0.518836318274971,6,13,1.61570301840039e-09,6.55163745281222e-09
HMOX1+_iEC,HSP+_tCAF,0.516806197675871,5,13,1.20372945191273e-07,2.98524904074358e-07
HMOX1+_iEC,Pericyte,0.516806197675871,7,13,1.62788813920032e-11,1.28726533447301e-10
HMOX1+_iEC,SPRY1+_EC,0.522000352005632,7,13,1.62788813920032e-11,1.28726533447301e-10
HMOX1+_iEC,Tip_EC,0.542039896133174,7,13,1.62788813920032e-11,1.28726533447301e-10
HMOX1+_iEC,myoCAF,0.516218979459057,7,13,1.62788813920032e-11,1.28726533447301e-10
HMOX1+_iEC,tCAF,0.619047619047619,6,13,1.61570301840039e-09,6.55163745281222e-09
HSP+_tCAF,IL6+_iCAF,0.652542372881356,6,13,1.61570301840039e-09,6.55163745281222e-09
HSP+_tCAF,Mast,0.670588235294117,5,13,1.20372945191273e-07,2.98524904074358e-07
HSP+_tCAF,PGF+_Tip_EC,0.500948530555123,5,13,1.20372945191273e-07,2.98524904074358e-07
HSP+_tCAF,PI16+_iCAF,0.652941176470588,6,13,1.61570301840039e-09,6.55163745281222e-09
HSP+_tCAF,SMC,0.621417197452229,5,13,1.20372945191273e-07,2.98524904074358e-07
HSP+_tCAF,SPRY1+_EC,0.500427977500611,5,13,1.20372945191273e-07,2.98524904074358e-07
